relative_path,source_file,page,page_count,char_count,reason,diagnosis,recommended_action,image_count,image_info_count,text_blocks,image_blocks,drawings,image_coverage,max_image_coverage,text_preview
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,3,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,5,5,0,5,19,0.088,0.029,
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,4,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,36,36,0,36,24,0.077,0.026,
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,5,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,4,4,0,4,16,0.109,0.052,
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,6,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,5,5,0,5,22,0.125,0.027,
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,7,14,1,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,5,13,1,13,68,0.324,0.03,8
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,10,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,3,3,0,3,19,0.089,0.03,
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,11,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,3,3,0,3,77,0.077,0.026,
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,12,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,8,8,0,8,15,0.121,0.029,
Chiffres clés données 2022_TDM_v0_260224.pdf,Chiffres clés données 2022_TDM_v0_260224.pdf,13,14,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,3,3,0,3,48,0.08,0.029,
Communiqué_A_La DGA commande cinq avions de surveillance Albatros à Dassault Aviation.pdf,Communiqué_A_La DGA commande cinq avions de surveillance Albatros à Dassault Aviation.pdf,2,3,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,32,32,1,32,0,0.412,0.13,
Drones navales DENIS.pdf,Drones navales DENIS.pdf,2,107,1,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,2,0,0,0.0,0.0,2
Drones navales DENIS.pdf,Drones navales DENIS.pdf,3,107,1,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,1,0,0,0.0,0.0,3
Drones navales DENIS.pdf,Drones navales DENIS.pdf,6,107,1,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,2,0,0,0.0,0.0,6
Drones navales DENIS.pdf,Drones navales DENIS.pdf,12,107,2,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,2,0,0,0.0,0.0,12
Drones navales DENIS.pdf,Drones navales DENIS.pdf,86,107,2,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,2,0,0,0.0,0.0,86
"EPS 2022-01 - Essaims de drones aériens, menaces et opportunités.pdf","EPS 2022-01 - Essaims de drones aériens, menaces et opportunités.pdf",1,136,1,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,5,5,3,3,0,1.0,0.392,1
"EPS 2022-01 - Essaims de drones aériens, menaces et opportunités.pdf","EPS 2022-01 - Essaims de drones aériens, menaces et opportunités.pdf",89,136,2,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,2,0,0,0.0,0.0,89
EtudePECAPEC_VFinale.pdf,EtudePECAPEC_VFinale.pdf,16,75,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,2,2,1,1,0,0.95,0.763,16
EtudePECAPEC_VFinale.pdf,EtudePECAPEC_VFinale.pdf,71,75,8,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,1,1,2,0,24,0.187,0.187,71 NOTES
EtudePECAPEC_VFinale.pdf,EtudePECAPEC_VFinale.pdf,72,75,2,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,1,1,1,0,25,0.187,0.187,72
EtudePECAPEC_VFinale.pdf,EtudePECAPEC_VFinale.pdf,73,75,8,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,1,1,2,0,24,0.187,0.187,73 NOTES
EtudePECAPEC_VFinale.pdf,EtudePECAPEC_VFinale.pdf,74,75,8,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,1,1,2,0,24,0.187,0.187,74 NOTES
Feuille de route stratégique OSIIC 2024-2027 NP v1.0.pdf,Feuille de route stratégique OSIIC 2024-2027 NP v1.0.pdf,1,10,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,2,2,0,2,32,0.228,0.214,
Feuille de route stratégique OSIIC 2024-2027 NP v1.0.pdf,Feuille de route stratégique OSIIC 2024-2027 NP v1.0.pdf,3,10,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,1,3,0,2,73,0.126,0.075,
Feuille de route stratégique OSIIC 2024-2027 NP v1.0.pdf,Feuille de route stratégique OSIIC 2024-2027 NP v1.0.pdf,4,10,0,empty_text,vector_form_or_drawn_content_no_text_layer,OCR rendered page; image extraction alone may miss vector text,0,0,0,0,19,0.0,0.0,
Fiche technique A330.pdf,Fiche technique A330.pdf,2,16,12,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,3,0.852,0.852,INTRODUCTION
Fiche technique A330.pdf,Fiche technique A330.pdf,5,16,4,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,2,0.849,0.849,IQUE
Fiche technique A400M.pdf,Fiche technique A400M.pdf,3,16,10,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,4,0.851,0.851,3 NÉRATION
Fiche technique A400M.pdf,Fiche technique A400M.pdf,5,16,1,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,4,4,1,4,4,0.559,0.349,5
Fiche technique A400M.pdf,Fiche technique A400M.pdf,7,16,10,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,5,0.765,0.765,7  SSANTES
Fiche technique A400M.pdf,Fiche technique A400M.pdf,12,16,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,4,1.0,1.009,12
Fiche technique Reaper.pdf,Fiche technique Reaper.pdf,5,24,1,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,4,0.85,0.85,5
Fiche technique Reaper.pdf,Fiche technique Reaper.pdf,9,24,1,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,4,0.765,0.765,9
Fiche technique Reaper.pdf,Fiche technique Reaper.pdf,13,24,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,5,0.764,0.764,13
Fiche technique Reaper.pdf,Fiche technique Reaper.pdf,19,24,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,4,1.0,1.006,19
Fiche technique Reaper.pdf,Fiche technique Reaper.pdf,23,24,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,4,0.722,0.722,23
Guide_Securite_PEC_022024.pdf,Guide_Securite_PEC_022024.pdf,2,108,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,1,1,0,0,0,0.183,0.183,
LMI_PEC_2023.pdf,LMI_PEC_2023.pdf,51,68,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,5,1.0,1.006,51 51
LMI_PEC_2023.pdf,LMI_PEC_2023.pdf,59,68,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,5,1.0,1.007,59 59
LMI_PEC_2023.pdf,LMI_PEC_2023.pdf,63,68,2,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,1,0,2,0.0,0.0,63
LMI_PEC_2023.pdf,LMI_PEC_2023.pdf,65,68,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,5,1.0,1.007,65 65
LMI_Tome2_PEC2024.pdf,LMI_Tome2_PEC2024.pdf,13,88,2,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,2,2,1,2,3,0.605,0.389,13
LMI_Tome2_PEC2024.pdf,LMI_Tome2_PEC2024.pdf,63,88,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,5,1.0,1.009,63 63
LMI_Tome2_PEC2024.pdf,LMI_Tome2_PEC2024.pdf,73,88,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,5,1.0,1.008,73 73
LSAe_38_V6_FINAL_FINAL_REDUIT.pdf,LSAe_38_V6_FINAL_FINAL_REDUIT.pdf,2,12,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
LSAe_38_V6_FINAL_FINAL_REDUIT.pdf,LSAe_38_V6_FINAL_FINAL_REDUIT.pdf,11,12,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,16,16,0,3,0,1.0,0.106,
Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,9,84,1,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,6,1.0,1.007,9
Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,23,84,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,6,1.0,1.007,23 23
Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,39,84,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,6,1.0,1.008,39 39
Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,61,84,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,6,1.0,1.008,61 61
Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,71,84,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,1,0,4,1.0,1.006,71
Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,75,84,5,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,1,1,2,0,6,1.0,1.008,75 75
Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,Maquette-IA-DEFENSE_2025_VDEF_WEB.pdf,83,84,2,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,1,0,51,0.0,0.0,83
NP_rapport_parlementaire_drone.pdf,NP_rapport_parlementaire_drone.pdf,2,99,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,2,0,0,0.0,0.0,
NP_rapport_parlementaire_drone.pdf,NP_rapport_parlementaire_drone.pdf,6,99,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
NP_rapport_parlementaire_drone.pdf,NP_rapport_parlementaire_drone.pdf,34,99,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
NP_rapport_parlementaire_drone.pdf,NP_rapport_parlementaire_drone.pdf,70,99,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
NP_rapport_parlementaire_drone.pdf,NP_rapport_parlementaire_drone.pdf,82,99,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
NP_rapport_parlementaire_drone.pdf,NP_rapport_parlementaire_drone.pdf,92,99,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
NP_rapport_parlementaire_drone.pdf,NP_rapport_parlementaire_drone.pdf,96,99,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
Note_Cout RH de la dronisation_juin 2025.pdf,Note_Cout RH de la dronisation_juin 2025.pdf,4,37,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
ObsDrones - Bulletin de veille n1 - Janvier Février 2024.pdf,ObsDrones - Bulletin de veille n1 - Janvier Février 2024.pdf,16,16,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,3,3,0,2,3,1.0,0.969,
ObsDrones - Bulletin de veille n2 - Mars Avril 2024.pdf,ObsDrones - Bulletin de veille n2 - Mars Avril 2024.pdf,16,16,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,3,3,0,2,3,0.837,0.798,
ObsDrones - Bulletin de veille n3 - Mai Juin 2024.pdf,ObsDrones - Bulletin de veille n3 - Mai Juin 2024.pdf,16,16,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,3,3,1,2,8,0.862,0.824,16
ObsDrones - Bulletin de veille n6 - novembre-décembre 2024.pdf,ObsDrones - Bulletin de veille n6 - novembre-décembre 2024.pdf,17,17,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,4,4,1,2,8,1.0,0.824,17
ObsDrones - bulletin de veille n4 - Juillet Aout 2024.pdf,ObsDrones - bulletin de veille n4 - Juillet Aout 2024.pdf,16,16,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,3,3,0,2,4,0.837,0.799,
Obsdrones - Bulletin-de-veille-n05-septembre-octobre.pdf,Obsdrones - Bulletin-de-veille-n05-septembre-octobre.pdf,16,16,2,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,3,3,1,2,3,0.873,0.835,16
PEC_LIVRE-BLANC-INNOVATION_2025.pdf,PEC_LIVRE-BLANC-INNOVATION_2025.pdf,9,68,1,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,5,5,3,3,4,1.0,1.007,9
PEC_LIVRE-BLANC-INNOVATION_2025.pdf,PEC_LIVRE-BLANC-INNOVATION_2025.pdf,19,68,8,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,5,5,3,3,4,1.0,1.005,19 19 19
PEC_LIVRE-BLANC-INNOVATION_2025.pdf,PEC_LIVRE-BLANC-INNOVATION_2025.pdf,33,68,8,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,5,5,3,3,4,1.0,1.006,33 33 33
PEC_LIVRE-BLANC-INNOVATION_2025.pdf,PEC_LIVRE-BLANC-INNOVATION_2025.pdf,45,68,8,too_few_text_chars,page_number_or_tiny_text_plus_full_page_image,OCR page render; keep existing tiny text only as metadata,5,5,3,3,4,1.0,1.005,45 45 45
PEC_LIVRE-BLANC-INNOVATION_2025.pdf,PEC_LIVRE-BLANC-INNOVATION_2025.pdf,67,68,2,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,1,0,51,0.0,0.0,67
Quel-chemin-pour-conquerir-notre-Autonomie-Strategique-Numerique-1-1.pdf,Quel-chemin-pour-conquerir-notre-Autonomie-Strategique-Numerique-1-1.pdf,7,8,1,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,1,0,3,0.0,0.0,7
RA_PEC_2024.pdf,RA_PEC_2024.pdf,25,32,2,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,6,6,1,6,8,0.668,0.237,25
RNCE_19_Juillet_2023.pdf,RNCE_19_Juillet_2023.pdf,1,275,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,3,3,1,0,0,0.998,0.333,
RNCE_19_Juillet_2023.pdf,RNCE_19_Juillet_2023.pdf,8,275,12,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,9,9,4,8,2,1.0,0.111,INTRODUCTION
RNCE_19_Juillet_2023.pdf,RNCE_19_Juillet_2023.pdf,266,275,9,too_few_text_chars,few_chars_plus_images,OCR page render; likely captions/page number extracted only,9,9,5,8,2,1.0,0.111,GLOSSAIRE
RNCE_19_Juillet_2023.pdf,RNCE_19_Juillet_2023.pdf,275,275,0,empty_text,image_only_or_image_dominant_without_text_layer,OCR page render; extract embedded images if needed,4,4,2,0,0,0.999,0.25,
RRCBE_v6_01012023_version_enrichie.pdf,RRCBE_v6_01012023_version_enrichie.pdf,2,224,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,2,0,0,0.0,0.0,
RRCBE_v6_01012023_version_enrichie.pdf,RRCBE_v6_01012023_version_enrichie.pdf,128,224,1,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,4,0,0,0.0,0.0,1
RRCBE_v6_01012023_version_enrichie.pdf,RRCBE_v6_01012023_version_enrichie.pdf,160,224,3,too_few_text_chars,few_chars_text_only_or_separator,"inspect/render; often page number, blank, divider, or table artifact",0,0,23,0,1,0.0,0.0,160
RRCBE_v6_01012023_version_enrichie.pdf,RRCBE_v6_01012023_version_enrichie.pdf,223,224,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,2,0,0,0.0,0.0,
RRCBE_v6_01012023_version_enrichie.pdf,RRCBE_v6_01012023_version_enrichie.pdf,224,224,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,23,0,0,0.0,0.0,
Rapport n°1_Conséquences et enseignements de la guerre en Ukraine pour la politique de défense américaine.pdf,Rapport n°1_Conséquences et enseignements de la guerre en Ukraine pour la politique de défense américaine.pdf,6,85,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
Rapport n°1_Conséquences et enseignements de la guerre en Ukraine pour la politique de défense américaine.pdf,Rapport n°1_Conséquences et enseignements de la guerre en Ukraine pour la politique de défense américaine.pdf,10,85,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,2,66,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,1,0,0,0.0,0.0,
Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,7,66,0,empty_text,vector_form_or_drawn_content_no_text_layer,OCR rendered page; image extraction alone may miss vector text,0,0,2,0,6,0.0,0.0,
Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,10,66,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,1,0,0,0.0,0.0,
Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,11,66,0,empty_text,vector_form_or_drawn_content_no_text_layer,OCR rendered page; image extraction alone may miss vector text,0,0,1,0,3,0.0,0.0,
Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,38,66,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,2,0,0,0.0,0.0,
Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,Stratégie nationale de lutte contre les manipulations de l'information_FR.pdf,65,66,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
VIGINUM_rapport_activité_24_vd.pdf,VIGINUM_rapport_activité_24_vd.pdf,4,32,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
VIGINUM_rapport_activité_24_vd.pdf,VIGINUM_rapport_activité_24_vd.pdf,31,32,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
VIGINUM_rapport_activité_24_vd.pdf,VIGINUM_rapport_activité_24_vd.pdf,32,32,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,0,0.855,0.855,
bem-48.pdf,bem-48.pdf,1,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,1.0,1.065,
bem-48.pdf,bem-48.pdf,3,88,0,empty_text,vector_form_or_drawn_content_no_text_layer,OCR rendered page; image extraction alone may miss vector text,0,0,0,0,1,0.0,0.0,
bem-48.pdf,bem-48.pdf,5,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,1.0,1.061,
bem-48.pdf,bem-48.pdf,21,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,1.0,1.06,
bem-48.pdf,bem-48.pdf,29,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,1.0,1.0,
bem-48.pdf,bem-48.pdf,43,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,0.989,0.989,
bem-48.pdf,bem-48.pdf,65,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,0.923,0.923,
bem-48.pdf,bem-48.pdf,73,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,1.0,1.05,
bem-48.pdf,bem-48.pdf,79,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,0.979,0.979,
bem-48.pdf,bem-48.pdf,88,88,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,1,1,0,0,2,0.969,0.969,
caia-125-bd-ok.pdf,caia-125-bd-ok.pdf,103,104,0,empty_text,likely_scanned_or_full_page_image,OCR page render; optionally extract full-page image,65,65,0,54,90,1.0,1.092,
"l'EPS 2021-08 M2MC enjeux, opportunités et risques à l'horizon 2035-2040.pdf","l'EPS 2021-08 M2MC enjeux, opportunités et risques à l'horizon 2035-2040.pdf",16,139,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
"l'EPS 2021-08 M2MC enjeux, opportunités et risques à l'horizon 2035-2040.pdf","l'EPS 2021-08 M2MC enjeux, opportunités et risques à l'horizon 2035-2040.pdf",28,139,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
"l'EPS 2021-08 M2MC enjeux, opportunités et risques à l'horizon 2035-2040.pdf","l'EPS 2021-08 M2MC enjeux, opportunités et risques à l'horizon 2035-2040.pdf",56,139,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l15b4320_rapport-information.pdf,l15b4320_rapport-information.pdf,12,117,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l15b4320_rapport-information.pdf,l15b4320_rapport-information.pdf,48,117,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l15b4320_rapport-information.pdf,l15b4320_rapport-information.pdf,84,117,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l15b4320_rapport-information.pdf,l15b4320_rapport-information.pdf,114,117,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l16b1454_rapport-information.pdf,l16b1454_rapport-information.pdf,2,130,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,4,0,0,0.0,0.0,
l16b1454_rapport-information.pdf,l16b1454_rapport-information.pdf,8,130,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l16b1454_rapport-information.pdf,l16b1454_rapport-information.pdf,32,130,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l16b1454_rapport-information.pdf,l16b1454_rapport-information.pdf,102,130,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l16b1454_rapport-information.pdf,l16b1454_rapport-information.pdf,114,130,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l16b1454_rapport-information.pdf,l16b1454_rapport-information.pdf,118,130,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l16b1454_rapport-information.pdf,l16b1454_rapport-information.pdf,120,130,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l17b2048-tvii_rapport-avis.pdf,l17b2048-tvii_rapport-avis.pdf,2,268,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
l17b2048-tvii_rapport-avis.pdf,l17b2048-tvii_rapport-avis.pdf,8,268,0,empty_text,blank_or_structural_page,"render quick thumbnail; skip if visually blank, otherwise OCR render",0,0,0,0,0,0.0,0.0,
